Fecha,Precipitation,Dia
2022-09-28,0.24,194
2022-09-29,0.0,195
2022-09-30,0.0,196
2022-10-01,0.0,197
2022-10-02,0.04,198
2022-10-03,0.14,199
2022-10-04,0.2,200
2022-10-05,0.12,201
2022-10-06,6.75,202
2022-10-07,0.2,203
2022-10-08,0.31,204
2022-10-09,0.86,205
2022-10-10,2.65,206
2022-10-11,0.0,207
2022-10-12,0.0,208
2022-10-13,0.0,209
2022-10-14,1.4,210
2022-10-15,0.93,211
2022-10-16,0.47,212
2022-10-17,3.23,213
2022-10-18,30.66,214
2022-10-19,0.14,215
2022-10-20,0.0,216
2022-10-21,0.06,217
2022-10-22,0.49,218
2022-10-23,0.03,219
2022-10-24,0.19,220
2022-10-25,0.48,221
2022-10-26,-0.0,222
2022-10-27,0.2,223
2022-10-28,0.24,224
2022-10-29,0.0,225
2022-10-30,0.09,226
2022-10-31,0.82,227
2022-11-01,2.07,228
2022-11-02,1.0,229
2022-11-03,1.34,230
2022-11-04,0.01,231
2022-11-05,0.18,232
2022-11-06,0.0,233
2022-11-07,5.61,234
2022-11-08,1.95,235
2022-11-09,1.03,236
2022-11-10,0.15,237
2022-11-11,0.1,238
2022-11-12,0.21,239
2022-11-13,0.01,240
2022-11-14,-0.0,241
2022-11-15,0.03,242
2022-11-16,0.36,243
2022-11-17,3.11,244
2022-11-18,0.37,245
2022-11-19,0.07,246
2022-11-20,2.21,247
2022-11-21,6.36,248
2022-11-22,1.82,249
2022-11-23,0.0,250
2022-11-24,0.0,251
2022-11-25,0.65,252
2022-11-26,1.53,253
2022-11-27,0.05,254
2022-11-28,0.07,255
2022-11-29,0.0,256
2022-11-30,5.58,257
2022-12-01,10.52,258
2022-12-02,0.0,259
2022-12-03,1.0,260
2022-12-04,0.85,261
2022-12-05,0.02,262
2022-12-06,0.12,263
2022-12-07,0.74,264
2022-12-08,0.1,265
2022-12-09,0.11,266
2022-12-10,0.03,267
2022-12-11,0.01,268
2022-12-12,0.02,269
2022-12-13,0.23,270
2022-12-14,0.08,271
2022-12-15,0.0,272
2022-12-16,0.27,273
2022-12-17,0.17,274
2022-12-18,0.15,275
2022-12-19,0.02,276
2022-12-20,0.28,277
2022-12-21,-0.0,278
2022-12-22,0.0,279
2022-12-23,0.39,280
2022-12-24,0.19,281
2022-12-25,0.09,282
2022-12-26,-0.0,283
2022-12-27,0.0,284
2022-12-28,0.0,285
2022-12-29,0.02,286
2022-12-30,0.0,287
2022-12-31,0.11,288
2023-01-01,-0.0,289
2023-01-02,0.08,290
2023-01-03,0.0,291
2023-01-04,0.0,292
2023-01-05,0.0,293
2023-01-06,0.0,294
2023-01-07,0.0,295
2023-01-08,0.41,296
2023-01-09,0.13,297
2023-01-10,0.01,298
2023-01-11,0.0,299
2023-01-12,0.05,300
2023-01-13,-0.0,301
2023-01-14,-0.0,302
2023-01-15,0.0,303
2023-01-16,0.05,304
2023-01-17,0.0,305
2023-01-18,0.42,306
2023-01-19,0.0,307
2023-01-20,0.0,308
2023-01-21,0.0,309
2023-01-22,1.37,310
2023-01-23,1.71,311
2023-01-24,0.05,312
2023-01-25,0.02,313
2023-01-26,0.01,314
2023-01-27,0.07,315
2023-01-28,0.0,316
2023-01-29,0.0,317
2023-01-30,1.33,318
2023-01-31,1.23,319
2023-02-01,4.2,320
2023-02-02,2.01,321
2023-02-03,0.0,322
2023-02-04,0.0,323
2023-02-05,0.0,324
2023-02-06,0.28,325
2023-02-07,0.36,326
2023-02-08,1.26,327
2023-02-09,0.04,328
2023-02-10,0.85,329
2023-02-11,0.0,330
2023-02-12,0.0,331
2023-02-13,0.0,332
2023-02-14,0.04,333
2023-02-15,0.02,334
2023-02-16,0.0,335
2023-02-17,0.0,336
2023-02-18,0.0,337
2023-02-19,-0.0,338
2023-02-20,-0.0,339
2023-02-21,0.04,340
2023-02-22,0.19,341
2023-02-23,-0.0,342
2023-02-24,0.4,343
2023-02-25,1.34,344
2023-02-26,0.75,345
2023-02-27,0.08,346
2023-02-28,0.0,347
2023-03-01,0.0,348
2023-03-02,0.0,349
2023-03-03,-0.0,350
2023-03-04,0.0,351
2023-03-05,0.0,352
2023-03-06,0.01,353
2023-03-07,0.1,354
2023-03-08,0.17,355
2023-03-09,0.12,356
2023-03-10,0.05,357
2023-03-11,0.01,358
2023-03-12,0.02,359
2023-03-13,3.69,360
2023-03-14,4.49,361
2023-03-15,0.98,362
2023-03-16,0.19,363
2023-03-17,0.07,364
2023-03-18,0.01,365
2023-03-19,1.22,366
2023-03-20,1.22,367
2023-03-21,0.04,368
2023-03-22,0.65,369
2023-03-23,0.43,370
2023-03-24,0.14,371
2023-03-25,0.02,372
2023-03-26,0.0,373
2023-03-27,0.0,374
2023-03-28,2.32,375
2023-03-29,0.36,376
2023-03-30,0.05,377
2023-03-31,0.0,378
2023-04-01,0.08,379
2023-04-02,0.21,380
2023-04-03,0.0,381
2023-04-04,0.21,382
2023-04-05,0.58,383
2023-04-06,1.78,384
2023-04-07,9.42,385
2023-04-08,0.29,386
2023-04-09,0.8,387
2023-04-10,16.56,388
2023-04-11,6.36,389
2023-04-12,0.0,390
2023-04-13,0.04,391
2023-04-14,0.11,392
2023-04-15,0.22,393
2023-04-16,1.04,394
2023-04-17,1.62,395
2023-04-18,0.22,396
2023-04-19,1.24,397
2023-04-20,0.47,398
2023-04-21,1.4,399
2023-04-22,1.65,400
2023-04-23,0.32,401
2023-04-24,0.33,402
2023-04-25,0.0,403
2023-04-26,0.02,404
2023-04-27,1.7,405
2023-04-28,0.15,406
